cell,alpha,half_life,,
Dph5,0.00763868935640109,3.00350447902557,,
Dpm2,0.0121418630354149,2.19185598676138,,
Dpm3,0.0133897425698368,3.68862073814532,,
Dpp3,0.0153704022424428,2.37309546173182,,
Dpp4,0.0145159668732662,3.69448490657267,,
Dpp8,0.0228454809423786,2.34384778139451,,
Dpp9,0.0119605762253369,2.74658746510449,,
Dpy19l1,0.0354242092083455,2.55784552317021,,
Dpy19l4,0.0189351843025999,1.43788738684593,,
Dpy30,0.0429280907360894,1.81561096577868,,
Dpysl2,0.0177110017801428,1.98996654313476,,
Dr1,0.102542429867636,0.83252173297739,,
Dram1,0.0257262509866511,2.04103139567803,,
Dram2,0.0188284348316783,2.03206458847046,,
Drap1,0.0188424802936528,4.83864641955276,,
Drg1,0.0314365710718951,1.64160577805393,,
Drg2,0.00624941847716606,2.86001662751183,,
Drosha,0.00639965452373176,2.71180489387984,,
Dscr3,0.0163544985975594,1.41192979690375,,
Dstn,0.12114948845649,1.60940648248841,,
Dstyk,0.0160927296352029,2.19745934391163,,
Dtd1,0.00420190319360149,3.11441167892983,,
Dtl,0.0196276375152082,2.17318952337282,,
Dtnbp1,0.0165528192434658,2.18714181726386,,
Dtx2,0.00759451226915577,2.14530585331148,,
Dtx3l,0.0235873490529139,2.51544073074637,,
Dtymk,0.0284795259778344,2.21625157499682,,
Dubr,0.00779139182297764,4.20290925669376,,
Dus1l,0.0140883890720955,2.13808877616672,,
Dus3l,0.00742657082451522,2.73535299128167,,
Dusp1,0.00817769384661259,10.732111020517,,
Dusp11,0.0640983518205184,1.91446712473247,,
Dusp2,0.00768074265790251,9.21324843177059,,
Dusp22,0.0090445108774268,3.11770908526757,,
Dusp3,0.0105211196848837,3.96903991159961,,
Dusp6,0.0203340278485962,4.12912866739694,,
Dusp7,0.0127611567195113,2.37910343255331,,
Dut,0.0498933950185549,1.91576401706109,,
Dvl1,0.00659471407503775,3.2470103697836,,
Dxo,0.00680571417421449,2.31164072074736,,
Dym,0.0060723817407656,3.4650255483719,,
Dync1h1,0.0371249360138764,2.70747530089876,,
Dync1i2,0.0685964803575238,1.99591254714253,,
Dync1li1,0.0240819453535822,2.26708977345164,,
Dync1li2,0.0209692262329198,1.87684014372883,,
Dynll1,0.114384065276606,1.30338066980089,,
Dynll2,0.0178000643286233,2.45219305998638,,
Dynlrb1,0.0426862962148127,2.16670404031366,,
Dynlt1f,0.00441335290987242,4.48295113142134,,
Dynlt3,0.0137605530342738,2.38545953039446,,
Dyrk1a,0.022032043276449,2.58048645580596,,
Dyrk2,0.0214142117319939,2.64669017321839,,
Dzip3,0.01144732217219,1.75645095761572,,
E030030I06Rik,0.00276982219409329,5.67059756821127,,
E130309D02Rik,0.00926237592018621,2.56232842279335,,
E2f1,0.0163840748408635,2.83245553660064,,
E2f2,0.067547556007502,1.97912168325641,,
E2f3,0.00590819795389089,2.9648813301897,,
E2f4,0.0273682059550096,2.1717831619744,,
E2f8,0.052692463059816,1.70336326446271,,
E330009J07Rik,0.011094831894229,2.88127638187243,,
E4f1,0.00874916266090889,3.20067236265545,,
Eaf1,0.0241498608438916,1.26445378524225,,
Eapp,0.0309722337876525,1.9369821547009,,
Ear2,0.0104001563034962,4.14782612872661,,
Ebag9,0.0202987359757095,1.44272357668536,,
Ebf1,0.0491892964531956,2.40452681265103,,
Ebi3,0.0210429990596515,3.34621981305983,,
Ebna1bp2,0.0266771642919867,2.61243020601956,,
Ebp,0.0159142436304769,2.97975154213251,,
Ecd,0.0131295911146233,2.29852163593318,,
Ech1,0.00997668538339416,6.8771807383216,,
Echs1,0.0156228837724203,2.97531621555051,,
Eci1,0.00581297113271438,3.2678871186654,,
Eci2,0.00734873593978659,3.6653902501816,,
Ect2,0.0297293679671885,1.29867787012839,,
Edc3,0.0114792552913604,2.11944751358241,,
Edc4,0.0171334724264173,1.78095393754885,,
Edem1,0.0906924726479821,1.68343848542334,,
Edem2,0.0154360560198484,3.28343174699742,,
Edem3,0.0207947722813804,3.11090393488832,,
Edf1,0.0142150431517538,5.28814139799576,,
Edrf1,0.0107487073598162,1.99781973132307,,
Eea1,0.0462950020603258,1.45624042980491,,
Eed,0.0438027558244649,1.31054201350963,,
Eef1a1,0.0790769053923814,3.97819895565163,,
Eef1akmt1,0.00800207838683825,2.30834510251264,,
Eef1akmt2,0.00965689916334905,1.92795262907089,,
Eef1b2,0.0439744036679706,4.09219402778197,,
Eef1d,0.0221159670961113,3.51447965775813,,
Eef1e1,0.019714151174039,1.42407762512427,,
Eef1g,0.0510153980387685,2.91948193853722,,
Eef2,0.0715959293913918,5.10303093194152,,
Eef2k,0.00896680411283313,2.41972599682679,,
Efcab14,0.0241185177782001,2.65924951607173,,
Efhd2,0.0744892344018726,2.96279044112306,,
Efl1,0.00600089352761477,2.78616520662821,,
Efr3a,0.0395699441439091,2.05259381391133,,
Eftud2,0.0174827943847188,2.91741306002689,,
Egln1,0.0244901513927675,1.9317469365542,,
Egln2,0.0133857504462228,3.00722395438044,,
Ehbp1l1,0.0311533517044053,3.53618128554596,,
Ehd1,0.0310299422788439,4.44942805187396,,
Ehd4,0.05767087527562,1.56575906191044,,
Ehmt1,0.0243642328281813,1.92897885365764,,
Ehmt2,0.0339505908647354,1.8298338090987,,
Ei24,0.0160383536744972,1.91497961126506,,
Eid1,0.0319879735599974,2.70946285441617,,
Eif1,0.202607198429958,1.50665587925715,,
Eif1a,0.0455549018129529,1.24180432599264,,
Eif1ad,0.0231171698195566,1.97833657355254,,
Eif1ax,0.0371167950710689,2.40193008315093,,
Eif1b,0.0466014970907218,1.51037863017354,,
Eif2a,0.0224984790392338,2.04444909502334,,
Eif2ak1,0.022652871442694,1.77915752766832,,
Eif2ak2,0.0358031180767981,2.38158896412645,,
Eif2ak3,0.0116350789236858,2.51185117138595,,
Eif2b1,0.00740186372516506,2.06252877113911,,
Eif2b2,0.01279297778323,1.81982072647885,,
Eif2b4,0.0139763880548866,2.14470180483386,,
Eif2b5,0.0129909906035877,2.81441233770829,,
Eif2s1,0.0440935896051669,1.64141056963445,,
Eif2s2,0.149770468325376,1.26397142740458,,
Eif2s3x,0.0189814045529283,3.80013220386389,,
Eif3a,0.333179593938184,0.674645679319794,,
Eif3b,0.0433828795111563,2.40697284761047,,
Eif3c,0.0958902392238183,2.01098142426362,,
Eif3d,0.0467670686296777,2.11006259085267,,
Eif3e,0.0447988849709512,2.75257130787814,,
Eif3f,0.0339561113291389,5.44140528013427,,
Eif3g,0.0322414642202869,2.03552451361492,,
Eif3h,0.0251940621874112,5.05652336904536,,
Eif3i,0.0222389757074469,4.8459561574062,,
Eif3j1,0.0309233367737292,2.01182716668235,,
Eif3k,0.0287230999505581,4.62491101830835,,
Eif3l,0.0315560657824817,2.90022647016442,,
Eif3m,0.0349126268951238,2.3925603785144,,
Eif4a-ps4,0.00290467501183355,3.4037514413357,,
Eif4a1,0.156855303969246,1.0574832024755,,
Eif4a2,0.0743690476878124,2.42346508597086,,
Eif4a3,0.0473502687611525,1.93450240738913,,
Eif4b,0.0710806384838173,1.63368940631721,,
Eif4e,0.0594455141204277,1.21716571660208,,
Eif4e2,0.0219262178209018,2.49937168283977,,
Eif4e3,0.0361442632630131,1.73316238180924,,
Eif4ebp1,0.0198789010038631,3.47621447625703,,
Eif4ebp2,0.0776171349947965,1.8978564860585,,
Eif4enif1,0.0297619827029409,1.79319487749026,,
Eif4g1,0.0643281558707672,2.0569993555008,,
Eif4g2,0.510753098871602,0.816730000358095,,
Eif4g3,0.0375053346761285,3.21126334726956,,
Eif4h,0.0599273473576248,2.44508499834122,,
Eif5,0.223054203869774,0.96338245683133,,
Eif5a,0.0631938767667928,3.80414291618633,,
Eif5b,0.103430427162005,1.54896883234281,,
Eif6,0.0311605463622277,2.56933619348889,,
Eipr1,0.0163740339862159,1.52843652708723,,
Elane,0.0131483616774429,7.24325445151561,,
Elavl1,0.0704175873211323,1.52761656959128,,
Elf1,0.0925306958298454,1.5265973031282,,
Elf2,0.0468657012302157,1.93544675492079,,
Elf4,0.0349323488243935,2.10036516291717,,
Elk3,0.0100106348024176,3.21714420504849,,
Elk4,0.0394602666782646,2.68220063550042,,
Ell,0.00513741673182423,2.3884065475534,,
Ell2,0.00395510447547538,5.98870301236629,,
Elmo1,0.0402995730950811,1.82699003460405,,
Elmo2,0.0266056562443884,1.91924362025843,,
Elmod2,0.00894560847238326,1.76831262563655,,
Elmsan1,0.0202515796706962,2.15284411257676,,
Eloa,0.0401751905269586,2.08970585009694,,
Elob,0.0297153969573995,5.18487113829428,,
Eloc,0.0730898148039032,1.44055076939465,,
Elof1,0.0279571258788986,2.03785076484633,,
Elovl1,0.0266825851972842,2.28330050413714,,
Elovl5,0.0319152273087213,2.01465565264591,,
Elovl7,0.00545298649358146,3.99548242280191,,
Elp2,0.0157322825493354,2.28697657621268,,
Elp5,0.0139104990394227,2.31038678337757,,
Emb,0.167302381535399,1.26276508582497,,
Emc1,0.0143344089945458,1.73187411456054,,
Emc10,0.0187236343005851,4.14871911573857,,
Emc2,0.0224862425733018,2.15118976378506,,
Emc3,0.022847289046495,2.15199174564342,,
Emc4,0.00549442808192996,2.61441425753938,,
Emc6,0.032833447404102,1.86833009825324,,
Emc7,0.0314936022275455,1.84276755104347,,
Emc8,0.0135429205028263,2.28373008194149,,
Emd,0.0261523877109502,2.17848226480789,,
Emg1,0.0619656421493596,1.81634721547192,,
Emilin1,0.00981825764892529,2.78775203107079,,
Emilin2,0.0423423138173289,3.21907847598625,,
Eml3,0.010147835402084,2.63505676697659,,
Eml4,0.0406040989453183,2.32666614786283,,
Emp3,0.0715110678728346,2.26723284563233,,
Emsy,0.024953754209335,2.48937890421174,,
Endod1,0.00678042205348378,2.83631646318236,,
Eno1,0.0332268697997639,4.90544652634917,,
Enpp4,0.00686107679878942,2.60277378531894,,
Ensa,0.0313537073605579,2.49246081339615,,
Entpd1,0.00866599699053075,7.84436100014185,,
Entpd5,0.0196862563123158,2.46362170821495,,
Entpd7,0.0137546253784257,2.2617834843517,,
Eny2,0.0202525385799275,3.21992756260163,,
Ep300,0.0641356710865374,1.84216007431946,,
Ep400,0.0475976351299692,1.81243338270072,,
Epb41,0.0244606197033381,2.54952620320227,,
Epb41l2,0.0256555141592504,1.88495483219558,,
Epc1,0.0244297953513291,3.30915559970195,,
Epc2,0.0352487067282401,1.44717823884295,,
Epm2aip1,0.00918314958010102,1.87736289095769,,
Epn1,0.0323291392430279,3.1744452247591,,
Eprs,0.0423729041283955,2.00614475096777,,
Eps15,0.0471648182218674,2.32804862736661,,
Eps15l1,0.0125892361458183,2.50066251260611,,
Epsti1,0.020860990841424,3.72916057089776,,
Erap1,0.0213762157722686,3.4323258745978,,
Erbin,0.0979172188189924,1.59973825562815,,
Ercc3,0.00625097150049393,2.27831896401051,,
Ercc6l,0.0233902508104393,1.44129025309886,,
Ercc6l2,0.011041804053164,2.49997672578543,,
Erg,0.0071002108607749,5.35300675006446,,
Erg28,0.0230522321522572,2.05759487407397,,
Ergic1,0.0073806970887365,4.78999979515243,,
Ergic2,0.0375741016292395,1.88093834666243,,
Ergic3,0.011540261670413,4.10472549249334,,
Erh,0.0239968595878871,3.83157271055415,,
Eri1,0.0504007851806421,1.50618101574663,,
Eri3,0.00300949004260132,5.459264003149,,
Erich1,0.0110848909214014,1.95796956802445,,
Erlec1,0.00965379026676001,2.75307050532252,,
Erlin1,0.0472108355260168,1.14686845390182,,
Erlin2,0.0110986668359551,1.45183903968037,,
Ermp1,0.0167831542388052,2.10775281286478,,
Ern1,0.012731627530455,1.94916511061957,,
Ero1l,0.0575207784357191,1.64367155294446,,
Ero1lb,0.0149533588055138,2.04250894105794,,
Erp29,0.042938432361588,2.8371288165612,,
Erp44,0.030289426118476,2.23482426063291,,
Esco1,0.0331416829216847,2.1300478813753,,
Esco2,0.0510147546986212,1.5893002572077,,
Esd,0.0270790149443699,3.11265062679435,,
Esf1,0.0363970258567616,1.48388217620233,,
Espl1,0.0147839699828398,1.70887701527262,,
Esrra,0.00517379398100276,2.52974744387911,,
Esyt1,0.0222554995166953,3.75642159923742,,
Esyt2,0.054358113986244,2.18205587339052,,
Etaa1,0.0151362870728955,2.27952361985742,,
Etf1,0.0883209163435752,1.40521262546753,,
Etfa,0.0229283734010488,3.47486907662937,,
Etfb,0.0121548925243979,9.03112794822081,,
Etfrf1,0.00360595842246791,4.59337916811406,,
Ethe1,0.0478719689767429,2.03110807512285,,
Etnk1,0.0552962223031522,2.15861011892733,,
Ets1,0.0942625818614038,2.7753312335619,,
Ets2,0.00623436882179306,3.72837768976947,,
Etv3,0.00818181356964029,5.18677499052249,,
Etv6,0.0207681373748879,2.25375167229853,,
Evi2,0.00970466671589722,5.24810266442798,,
Evi2a,0.0212910883837555,3.42338490918516,,
Evi5,0.0158283101841529,1.95674736424554,,
Evl,0.0138127073309954,5.59525912938872,,
Ewsr1,0.050667457853895,2.81632362950826,,
Exoc1,0.0144123895181381,2.37296390155567,,
Exoc2,0.014662328108439,2.54584438854362,,
Exoc3,0.0379235014774096,2.11787786075563,,
Exoc4,0.00893260657428945,2.38319955472039,,
Exoc5,0.0433903254830202,1.86075945983878,,
Exoc6,0.0221313940173667,2.27088427708012,,
Exoc7,0.00725901094996864,2.38611510079371,,
Exoc8,0.00851229115312142,2.23917134972891,,
Exosc1,0.0209339104219529,1.70317580875323,,
Exosc10,0.0121488010127284,2.80347895783063,,
Exosc2,0.0109345941959156,2.30963532022642,,
Exosc3,0.0273515656979226,1.69045979006358,,
Exosc4,0.00972169502779046,2.58322470855339,,
Exosc5,0.00873976446195099,5.28066588391512,,
Exosc7,0.0246396587723393,1.71982571414232,,
Exosc8,0.0283889493065031,2.01054534139213,,
Exosc9,0.012315532487934,2.25851459882954,,
Ext2,0.00519895852166651,3.61983480683427,,
Eya3,0.00980033103008949,2.44439226858948,,
Ezh1,0.00856858248017505,2.59533873167828,,
Ezh2,0.110934408812256,1.50855922060501,,
Ezr,0.0816906776967938,2.54416678072399,,
F10,0.0134060812626689,3.52075934041279,,
F13a1,0.287407973690237,0.85570127332374,,
F5,0.0155469058838644,5.29323904388594,,
F630028O10Rik,0.100987793017923,2.04518798559406,,
Faap20,0.0147655305316418,2.43496742764907,,
Fabp5,0.00252324696298535,5.34721529625039,,
Faf1,0.015516216792312,2.46912505665392,,
Faf2,0.0159035982071682,2.05252425666626,,
Faim,0.0117757244253382,2.1867241596994,,
Fam102a,0.00676278063351645,3.3330600210077,,
Fam102b,0.0229666754902667,1.63841824153053,,
Fam103a1,0.0283233980584961,2.56956668076702,,
Fam104a,0.0284503584320021,2.02385655705924,,
Fam105a,0.0456020657005725,1.67424465001454,,
Fam107b,0.2682657475451,0.861428284941835,,
Fam110a,0.0120168594494536,1.41103987341238,,
Fam111a,0.407000062785383,0.557560287193199,,
Fam114a2,0.0213740507203628,2.51235538947075,,
Fam117a,0.035505678837622,1.45755882110112,,
Fam117b,0.038576309947466,1.70260119067215,,
Fam118b,0.005329458693044,3.96432257436062,,
Fam120a,0.0709605535259687,1.83716390911912,,
Fam122a,0.00564391886154266,3.49488851783487,,
Fam126a,0.0149851114138663,1.67461281034124,,
Fam126b,0.0262691848308463,1.29881096135249,,
Fam129a,0.0465886130963912,3.91522865902055,,
Fam129c,0.0113219964716039,6.27292969044476,,
Fam133b,0.0367734270723917,1.83362750265296,,
Fam134b,0.017455793743283,3.3820293537743,,
Fam13b,0.0173269115624984,2.36607385413547,,
Fam160a2,0.0137027693901715,4.17460358640752,,
Fam160b1,0.0263907673764752,2.87570791348028,,
Fam160b2,0.00234143076404502,5.01370016456445,,
Fam162a,0.00880465787549986,2.94168899969825,,
Fam168a,0.0410582796133169,0.993152754538412,,
Fam168b,0.0582156629054061,1.60102685117689,,
Fam172a,0.0233921784594179,1.90958507265593,,
Fam173a,0.0146685928467858,3.64616586376937,,
Fam174a,0.0210295203445214,2.30177509133783,,
Fam192a,0.032090470614323,1.54292634254278,,
Fam193a,0.0126280051463356,2.6142305324719,,
Fam193b,0.0128946489454885,2.73110984618844,,
Fam204a,0.0165134608902014,2.50634811809492,,
Fam207a,0.00948910138240916,2.42532872763589,,
Fam208a,0.0485552686528471,1.72633189824666,,
Fam208b,0.0142713831523233,2.7882758219989,,
Fam20b,0.0269033475214036,1.6272194545342,,
Fam210a,0.0128814837478716,1.66591849739378,,
Fam214b,0.00541142989326565,5.41754391492999,,
Fam217b,0.0128020820463714,2.6197782457801,,
Fam220a,0.00765879695356642,2.1121325385593,,
Fam222b,0.0175426191914672,3.41931963654043,,
Fam234a,0.00389289433659095,5.83104869905127,,
Fam241a,0.0245432813149991,2.15921241038797,,
Fam32a,0.0383417548095222,3.06809705740022,,
Fam3c,0.017670523130874,2.95183911162752,,
Fam43a,0.00413106979604746,7.49792034226259,,
Fam45a,0.0122039510981448,2.10065224948037,,
Fam46a,0.0554680659190014,2.35745456964224,,
Fam46c,0.00352832304855996,5.01319690053031,,
Fam49a,0.00998683495762747,4.57563041772035,,
Fam49b,0.241478507054042,0.991537690497663,,
Fam50a,0.0196354215145488,2.49590780006717,,
Fam53a,0.00772223069295588,2.34681537096748,,
Fam53b,0.0133474556584556,5.83959620942446,,
Fam53c,0.0119694484956456,2.36641880497304,,
Fam58b,0.00565485438205402,2.46631489914166,,
Fam69a,0.0408571486811915,0.982776516990379,,
Fam76a,0.0238188935424435,1.48243871523704,,
Fam76b,0.034837446449843,1.66758573159071,,
Fam78a,0.00539320802247098,6.31494589826253,,
Fam8a1,0.00641266170105691,3.21522957997207,,
Fam91a1,0.0396193158623198,1.23806947855823,,
Fam96a,0.0824781255094895,1.44970771059816,,
Fam96b,0.00744204136742911,2.06329011385779,,
Fam98a,0.0217493295440409,1.6112469574597,,
Fam98b,0.0291059727495559,2.15463231668775,,
Fam98c,0.00457703883072877,3.60701871368334,,
Fancg,0.00911719790897523,1.90345436673176,,
Far1,0.188303522251724,1.17594206267826,,
Farsa,0.0166791944518324,2.44038449826992,,
Farsb,0.0148605259971636,2.50564216390839,,
Fas,0.0051900001626439,4.91717215003127,,
Fasn,0.00873540493994839,2.69242393721066,,
Fau,0.0324500181206511,12.2699056154821,,
Fbl,0.0221012690504049,4.54017062617252,,
Fbrs,0.0177554168999144,4.07040680393078,,
Fbrsl1,0.0106338004293333,2.41096936150341,,
Fbxl12,0.00699675623445989,3.42926574041134,,
Fbxl14,0.0390030107010546,1.82025042382893,,
Fbxl20,0.00718517141653211,3.27368567472649,,
Fbxl3,0.019655537521403,2.59763939200005,,
Fbxl5,0.0483285133766056,6.5984390802646,,
Fbxl6,0.00509374651154539,3.63309450824269,,
Fbxo11,0.0218140806152182,2.9376505092887,,
Fbxo18,0.0185382412956467,2.09998169046455,,
Fbxo22,0.0177885909522843,1.87659008341865,,
Fbxo28,0.0188074753888456,2.35191936662177,,
Fbxo3,0.03359407183289,1.68501997100461,,
Fbxo30,0.010141669567657,2.89959147738362,,
Fbxo31,0.00325392517403074,3.26638337128371,,
Fbxo33,0.0290528558036026,1.9321700391959,,
Fbxo34,0.0109367617703992,1.54925524827136,,
Fbxo38,0.0208262383635428,1.88169141148424,,
Fbxo42,0.00586713975670472,2.40922023570672,,
Fbxo45,0.0130703853843697,1.87485692962015,,
Fbxo5,0.029649266188008,2.21486023310348,,
Fbxo7,0.0121114857082165,1.64732941788099,,
Fbxo9,0.0180901025291154,3.40874813062778,,
Fbxw11,0.0290818241006113,1.70493185330336,,
Fbxw2,0.0213584851917065,2.48240534477791,,
Fbxw4,0.00902512671726009,2.14143072689078,,
Fbxw5,0.00724989649494375,2.67986784292,,
Fbxw7,0.0167061346287348,2.59316681640908,,
Fbxw8,0.00316026414902003,3.55467307169806,,
Fcer1g,0.0491330499707429,6.38506318446126,,
Fcer2a,0.0102003215258305,3.93920844695131,,
Fcf1,0.0354942615871831,1.8980025101131,,
Fcgr1,0.00694435375501008,5.07210682667311,,
Fcgr2b,0.0309441416137049,3.23399002295905,,
Fcgr3,0.0380233154001167,6.5595166038491,,
Fcgr4,0.0145538866237195,2.45001122649618,,
Fcgrt,0.00588240185584112,3.6649984396281,,
Fcho1,0.0104162717477567,3.71381120039497,,
Fcho2,0.0446967298709527,4.29538513533138,,
Fchsd2,0.0167644974770317,2.54868921553386,,
Fcmr,0.023883004101972,2.75611839214336,,
Fcnb,0.0514459303030908,2.28496876711795,,
Fcrla,0.025667483949379,3.23548372322204,,
Fdft1,0.00914126923481463,2.79260327205987,,
Fech,0.00982696610982879,2.51110968072496,,
Fem1a,0.0147800239180523,2.34282704769382,,
Fem1b,0.0185557454122041,1.76280458328299,,
Fem1c,0.0170339684565445,2.21163692953337,,
Fen1,0.0408406048048971,1.61557912586685,,
Fermt3,0.0406309903466098,2.72413925202777,,
Fes,0.0421289370976756,3.1455874288994,,
Ffar2,0.0216983447832773,3.3150075375991,,
Fgd2,0.0097982395989288,3.62936536818526,,
Fgd3,0.00908466332440625,6.29931834105656,,
Fgd4,0.0512905283601263,2.4874425785892,,
Fgfr1op,0.019638125212542,1.63484018531902,,
Fgfr1op2,0.118409819854526,1.68813160258644,,
Fgl2,0.0285024750807212,2.90793579764353,,
Fgr,0.0450003663989934,4.05360008131967,,
Fh1,0.0187697388348487,2.29720476769344,,
Fhod1,0.0103390063156911,2.54090095299617,,
Fibp,0.00783561832909191,3.88253803125709,,
Fignl1,0.0262043046914894,1.76698533020033,,
Filip1l,0.018364773730678,5.51530914173687,,
Fip1l1,0.0406625090847205,2.24694274878164,,
Fis1,0.035373317398782,4.33103042056134,,
Fiz1,0.00730823240652859,2.40456193920958,,
Fkbp15,0.017139542199202,3.40654107217983,,
Fkbp1a,0.0304796742227906,2.95737497304165,,
Fkbp2,0.0224280770241601,3.62432959555886,,
Fkbp3,0.0283001318185824,2.95268284052701,,
Fkbp4,0.0443819613329574,2.22444036964062,,
Fkbp5,0.0618294628062425,1.4230833886937,,
Fkbp8,0.0219258358134473,3.73534653945175,,
Fkrp,0.0075591076876039,2.07433543807581,,
Flcn,0.012475361831285,1.77938090808516,,
Fli1,0.0834898630958626,1.57415133825644,,
Flii,0.0210531358887668,3.09349492870271,,
Flna,0.110893119282067,3.37666955068575,,
Flot1,0.018628744511776,6.6556549689554,,
Flot2,0.0264762976275009,3.77034317377668,,
Flt3,0.0095178351219534,3.58311856309191,,
Flvcr1,0.0141716897636242,2.43107205152788,,
Fmc1,0.0104117145889794,3.02333173145223,,
Fmnl1,0.0500270787903843,3.62904443579593,,
Fmnl2,0.0192324305303749,3.84938292240868,,
Fmnl3,0.00761847413618211,3.3479150919315,,
Fmo5,0.0194547950683308,3.85819186663108,,
Fmr1,0.0772063088881916,1.35088937163437,,
Fn1,0.0976680898152038,1.95076157320618,,
Fnbp1,0.0559692659371232,1.84116891008051,,
Fnbp1l,0.0127929168451537,2.2584157489582,,
Fnbp4,0.0578221670059246,2.41096831688959,,
Fndc3a,0.0238834967475005,3.08846783136275,,
Fndc3b,0.0193048901385468,1.78404248352281,,
Fnip1,0.0452958220780556,1.48688957025712,,
Fnta,0.0175067314022131,2.36514219754783,,
Fopnl,0.0126115530533845,2.81047735564119,,
Fos,0.0287594037049909,3.37789498125569,,
Fosl2,0.0264333293682357,3.00138331551612,,
Foxj2,0.0116216986862573,2.49278402887769,,
Foxj3,0.00532513700553898,2.64153319559353,,
Foxk1,0.0191548264449392,1.59758499484055,,
Foxk2,0.011394734356615,2.19888702132327,,
Foxm1,0.0200418315621997,2.14230614336166,,
Foxn2,0.0663613815183547,1.0579460048728,,
Foxn3,0.0297278831975787,3.00859151860054,,
Foxo1,0.0154535238336024,4.80590584255642,,
Foxo3,0.00815710690160045,5.12996899434404,,
Foxp1,0.0888485721372511,2.58752921364225,,
Foxp4,0.00469363590683569,5.4899022738342,,
Foxred1,0.0080195940227298,2.63383846578534,,
Foxred2,0.00871753130657009,2.20823535608403,,
Fpr1,0.0141010614555909,8.25499411062083,,
Fpr2,0.0682743124332582,4.06304217483007,,
Fra10ac1,0.0147376254354399,1.61657299068965,,
Frat2,0.00812371402587302,2.19625821879315,,
Frg1,0.0698661434599591,1.32619013996037,,
Frmd4a,0.00720390444512787,4.77253765932133,,
Frmd8,0.0215747912200751,2.72985062088509,,
Frrs1,0.0377338312062989,1.40692533081758,,
Frs2,0.00770387766812045,2.56135944062262,,
Fry,0.00822506912042609,3.28708614049714,,
Fryl,0.042029037930527,2.61066926199501,,
Fth1,0.0890773724086159,7.28377872758933,,
Ftl1,0.0543452172562542,5.93972717550235,,
Ftl1-ps1,0.00390241618393119,3.69261043943443,,
Fto,0.0121543323325877,1.96128895214703,,
Ftsj3,0.0192698926044637,2.38039951775013,,
Fubp1,0.0698213323331837,1.82797518702647,,
Fuca1,0.0172659906529867,3.79575710513279,,
Fuca2,0.0177588708059086,2.52740397948361,,
Fundc1,0.0143005061781637,2.60088318306436,,
Fundc2,0.00600500690426229,4.10001092953365,,
Furin,0.0133058671362845,5.24987281587316,,
Fus,0.0571941801647036,2.47256593972943,,
Fut11,0.0107179551254686,1.92551227807963,,
Fut7,0.00622481637603917,3.58441309264052,,
Fut8,0.0259907266352379,1.79258516130642,,
Fxr1,0.0471055183668748,1.84426438353089,,
Fxr2,0.0163482053785466,2.41392261314987,,
Fxyd5,0.043901373775014,5.85526883582138,,
Fyb,0.0571172034810071,4.15824256970128,,
Fyn,0.0169800893611108,4.79375210296665,,
Fyttd1,0.0323338492061416,1.08291226640334,,
Fzr1,0.021544165397197,2.48262975173375,,
G0s2,0.0100623147844012,6.27974532588907,,
G2e3,0.0276423168582496,1.67324626463431,,
G3bp1,0.116327696553178,1.30458953398142,,
G3bp2,0.144912630061421,0.994281589620092,,
G6pc3,0.0047117724527575,5.16186659455317,,
G6pdx,0.0308596336321087,5.1938003915514,,
Gaa,0.00320761617068229,5.0622483134525,,
Gab2,0.0122562280317584,3.4395734489573,,
Gabarap,0.0646229622962619,3.40859929926973,,
Gabarapl1,0.00798087630890096,2.41493998191924,,
Gabarapl2,0.0205729963082281,3.33545749146219,,
Gabbr1,0.00436271523742731,4.72142902116624,,
Gabpa,0.0428417435709971,1.35720680376901,,
Gabpb1,0.0177829576402753,2.08244438425604,,
Gabpb2,0.0380366787318301,1.68812729672381,,
Gadd45a,0.0127424995033855,8.85194749281326,,
Gadd45b,0.00466055613124422,5.54319028343468,,
Gadd45g,0.00219702948475834,9.44643123827342,,
Gadd45gip1,0.011183154469947,4.10062087624819,,
Gak,0.0274401490815406,2.35279601451205,,
Galc,0.00837582963394928,2.61908549521599,,
Galk1,0.00644817406464436,5.00793356213335,,
Galns,0.0148235068500635,3.16113465356532,,
Galnt1,0.0563924653533108,1.80247483649277,,
Galnt10,0.00626151824239423,3.68918158612076,,
Galnt6,0.00510198096354136,6.34379600874233,,
Galnt7,0.0353308005673426,1.38353318377347,,
Galt,0.00444553926586725,2.70675531138198,,
Ganab,0.0230290745794124,2.96572302401038,,
Ganc,0.00654613305754154,2.70673814292273,,
Gapdh,0.0233814275351696,9.09275801924976,,
Gapt,0.0406893667511258,1.52256946243463,,
Gapvd1,0.0441146433903662,2.70564473253551,,
Gar1,0.0103311387417622,3.41648791161544,,
Gars,0.0242092814461124,1.96759210843997,,
Gart,0.0209822527469263,2.45566791531782,,
Gas2l3,0.0281756285732573,1.27155263313344,,
Gas5,0.0684562536337725,2.68000787241383,,
Gas7,0.0231807000408829,2.84456724646434,,
Gatad1,0.0387215826683515,2.06462353751628,,
Gatad2a,0.0335210852956342,2.16084089559502,,
Gatad2b,0.0468087157620262,2.08344678579817,,
Gatc,0.00653634800046409,2.21160770348708,,
Gatd1,0.0119904960043155,1.94829906458105,,
Gatm,0.0350451295181992,1.66426592655885,,
Gba,0.00761310232700617,3.44202841440659,,
